,title,tag,location,description,img,image_count,pid,url
681,애플워치SE 40mm 나이키 실버알루미늄 gps배터리92%,애플워치se,경기도 군포시 군포1동,"배터리92% 딱 구입한지 1년되서 리퍼기간만료
전체적으로 깔끔합니다
테두리도 찍힘이나 기스 없구요
액정에만 빛비춰 봐야 보이는 미세실기스정도에요
사진처럼 먼지만 보일뿐 잘 안보입니다 ㅎㅎ

나이키에디션이라 나이키앱 사용 가능합니다 !

기존실리콘스트랩만 없으며
알리에서 구입한 네이비밴드 드립니다
박스+정품충전케이블 있어요^^

25만원 판매하며 , 네고 어렵습니당

직거래 경기 군포역입니다
1호선 신도림부터 금정역,수원역 그리고 
4호선 사당역에서 범계 안산까지는 조율 가능합니다^^

택배거래시 빠르게 보내드립니다
번개톡주세요^^",https://media.bunjang.co.kr/product/170614146_{cnt}_1637498301_w{res}.jpg,6,170614146,https://m.bunjang.co.kr/products/170614146
682,애플워치5 블랙스테인리스 44mm 리퍼받은 새제품,"블랙스테인리스,애플워치5",경기도 군포시 군포1동,"오늘 리퍼받은 새제품입니다
범계역 유베이스에서 리퍼 새제품으로 교환받았어요
같이 직원분이랑 개봉해서 전원 한번 켜본게 전부입니다
리퍼박스랑 정품충전케이블
그리고 해외직구 고급 블랙가죽스트랩 한번쓴거랑
알리발 블랙스포츠밴드 드립니다

리퍼받은 새제품이라 기분좋게 사용하실거에요

45만원 저렴하게 판매하며 , 네고 어렵습니당

직거래 경기 군포역입니다
1호선 신도림부터 금정역,수원역 그리고 
4호선 사당역에서 범계 안산까지는 조율 가능합니다^^

택배거래시 빠르게 보내드립니다
번개톡주세요^^",https://media.bunjang.co.kr/product/170587876_{cnt}_1637483936_w{res}.jpg,3,170587876,https://m.bunjang.co.kr/products/170587876
683,애플워치4 40mm 골드알루미늄 gps급처,"애플워치,애플워치4",경기도 군포시 군포1동,"1년8개월사용입니다
배터리89% 에요
테두리 자잘한 스크레치 살짝있으며
액정에도 작게 생활기스 있습니다 화면켜지면 안보여요

박스만 없구요
정품충전케이블이랑 정품 핑크샌드 스포츠밴드 드려요

18만원 판매합니다, 저렴하게 내놔서 네고 어렵습니당

직거래 경기 군포역입니다
1호선 신도림부터 금정역,수원역 그리고 
4호선 사당역에서 범계 안산까지는 조율 가능합니다^^

택배거래시 빠르게 보내드립니다
번개톡주세요^^",https://media.bunjang.co.kr/product/170619317_{cnt}_1637501070_w{res}.jpg,7,170619317,https://m.bunjang.co.kr/products/170619317
684,애플워치4 골드스테인리스 급처합니다 44mm 스틸모델,"스테인리스,애플워치4",경기도 군포시 군포1동,"2년사용 리퍼기간 만료
배터리82% 오전 충전해서 하루 충분히 사용합니다
골드스틸이라 기스에 강하고 깔끔합니다
생활기스도 잘 안보여요

박스랑 정품마그네틱케이블 있습니다
사진처럼 박스랑 충전기 모두 있어요
스트랩은 정품베이지 스포츠밴드 드립니다

27만원에 판매하며 , 네고 어렵습니당

직거래 경기 군포역입니다
1호선 신도림부터 금정역,수원역 그리고 
4호선 사당역에서 범계 안산까지는 조율 가능합니다^^

택배거래시 빠르게 보내드립니다
번개톡주세요^^",https://media.bunjang.co.kr/product/170386254_{cnt}_1637307400_w{res}.jpg,7,170386254,https://m.bunjang.co.kr/products/170386254
685,(국내구입)어메이즈핏 gts 스마트워치 (힐링실드필름1매),"갤럭시워치4,애플워치,샤오미,미밴드",대구광역시 동구 동촌동,"

어메이즈및 gts 국내 정식 수입 제품입니다.

#어메이즈핏 gts입니다.

#판매글 필독 후 문의주세요

#직구제품이 아닙니다.
국내 판매자에 구입 (kc인증 스티커 부착됨)

#기능은 간단한 전화 수신확인,  문자 확인,  카톡확인
   기압계, 고도계, 나침반(참고용), gps, 운동트레커
  수면추적, 스톱워치  등

#판매글  정독후 문의 부탁드립니다.

#액정 보호필름 부착후 사용함.

#구성품
어메이즈핏 gts본품
박스
충전선
힐링쉴드 보호필름1매

#충전은 노트북이나 데스크탑에 있는 usb에 충전선 연결해 충전하시길 권장합니다.

#gts2  gt2mini  제품이  아닙니다.

#20년 11월 경 구매

# gts2mini  또는 gts 직구 가격하고 비교하시면 안됩니다.

#사용법(스마트폰 연결) 반드시  숙지하시고 사용바랍니다
(잘못된 방법으로 벽돌이 될 가능성이 있습니다.)

#기타 사용법, 사양, 사용기 등은 유튜브, 블로그 등 검색 참고 부탁드립니다.

#택포가격입니다.

#노리턴 조건입니다. 신중히 보시고 구매하시길 권합니다.",https://media.bunjang.co.kr/product/166919773_{cnt}_1637292836_w{res}.jpg,3,166919773,https://m.bunjang.co.kr/products/166919773
686,미개봉 애플워치7 41mm 미드나이트 gps,애플워치7,,"애플워치 7 41mm 미드나이트 gps 새상품입니다.
택배거래 가능하고, 직거래는 역삼역이나 신도림역에서 가능합니다 :)",https://media.bunjang.co.kr/product/170658628_{cnt}_1637552090_w{res}.jpg,2,170658628,https://m.bunjang.co.kr/products/170658628
687,갤럭시 워치4 40mm 블랙 r865 미개봉,"갤럭시워치4,갤럭시워치440mm,갤럭시워치4미개봉,갤럭시워치4lte,갤럭시워치440미개봉",인천광역시 계양구 계산2동,"갤럭시 워치4 블랙 판매합니다

미개봉 상품이에요

직거래는 계산역 부근에서 가능합니다",https://media.bunjang.co.kr/product/170012393_{cnt}_1636981828_w{res}.jpg,1,170012393,https://m.bunjang.co.kr/products/170012393
688,샤오미 밴드,샤오미,경기도 고양시 덕양구 화전동,"충전기는 없고 본체만 있습니다 !!
생활기스 있는 거 말고는 하자 없습니다 !!
문의사항 연락주세용",https://media.bunjang.co.kr/product/170323290_{cnt}_1637244300_w{res}.jpg,2,170323290,https://m.bunjang.co.kr/products/170323290
689,"갤럭시워치3,45mm + 추가(충전독,스탠드,시계줄)","갤럭시워치3,갤럭시워치,갤럭시워치45mm",경기도 안양시 동안구 평촌동,"갤럭시워치3, 45mm 풀박스입니다.
서비스 3종(충전독,스탠드,가죽시계줄)도 드립니다.
충전독은 집과 직장에서 따로 충전하시면 좋아요.
스탠드는 워치를 세워서 충전하는 겁니다.
가죽시계줄도 번갈아 쓰시면 좋습니다.
3종 모두 한번도 안쓴 새제품입니다.
블루투스로 연결해 전화통화 받기 됩니다.
본체, 액정 모두 잔기스도 없이 깨끗합니다.
외출할때만 가끔씩 써서 배터리도 최상급이구요
",https://media.bunjang.co.kr/product/168395030_{cnt}_1637377856_w{res}.jpg,12,168395030,https://m.bunjang.co.kr/products/168395030
690,애플워치se 40mm 실버 wifi gps,"애플워치se,애플워치se40,애플워치se미개봉,애플워치se40실버,애플워치se40mm",서울특별시 서대문구 남가좌제2동,"구매한지 4개월 정도 돴습니다!!
배터리 효율 97% 거의 안 썻습니다
 스포츠밴드 쓰지도 않앗습니다
생활기스 거의 없는편입니다 사진빼고는 없어요",https://media.bunjang.co.kr/product/170475815_{cnt}_1637551809_w{res}.jpg,3,170475815,https://m.bunjang.co.kr/products/170475815
691,애플워치6 나이키 40mm gps 스페이스그레이 s급 새상품급,"애플워치,애플워치나이키,애플워치6,스페이스그레이",경기도 이천시 증포동,"애플워치 나이키 6 스페이스그레이 Gps모델입니다!
케이스을 끼우고 다녔기에 잔기스 일체 없습니다!
잘 사용하지 않아 배터리 효율이 99%입니다!
상태 자부합니다! 새상품급 S급
퓰구성품입니다!",https://media.bunjang.co.kr/product/168045874_{cnt}_1635211395_w{res}.jpg,4,168045874,https://m.bunjang.co.kr/products/168045874
692,갤럭시워치3 45mm 미스틱실버,"스마트워치,갤럭시워치,갤럭시,손목시계",,"2021년 1월 생산 제품으로 받은 뒤
몇번 써보다가.. 성격상 손목에 시계 차는게
익숙해지지 않아서 쓰지 않았습니다.

기스 나는게 싫어서 사자마자 흰색 반투명 
실리콘 커버로 씌우고 액정 유리 부착.
베젤링까지 붙여서 기기에는 기스 하나 없습니다.

충전기 보호 스티커도 아직 붙어 있어요.

베젤링 파랑색 1개 미사용분 있고 액정 유리필름도 
1개 더 있습니다. 2주 쓴게 다라서 실리콘 커버도
누렇다던가 변색 없이 그대로 있습니다. 
판매하려고 벗겨 놨어요.

실리콘 밴드 주황색 1개 카키색 1개 미사용분 있고
원래 있던 가죽 끈은 아에 사용하지 않아 빳빳한
새것입니다.  인디핑크색(팥죽색) 밴드만 사용했어요.
블루투스 제품 입니다.",https://media.bunjang.co.kr/product/163715781_{cnt}_1637228543_w{res}.jpg,7,163715781,https://m.bunjang.co.kr/products/163715781
693,샤오미 미밴드 1세대,"샤오미,미밴드,미밴드1,미밴드1세대",대전광역시 서구 정림동,"샤오미 미밴드 1입니다
구성품은 밴드 블랙1개 오렌지1개 충전기 본체입니다.
상태는 깔끔합니다
연락주세요",https://media.bunjang.co.kr/product/169777056_{cnt}_1636777326_w{res}.jpg,2,169777056,https://m.bunjang.co.kr/products/169777056
694,아이폰 11 프로  256GB 미드나이트 그린 (자급제) ,"아이폰11,아이폰11프로,아이폰11프로256,자급제",대전광역시 동구 신인동,"아이폰 11 프로  256GB 미드나이트 그린
(자급제) 판매합니다
애플케어 플러스로 새제품 교환 받았습니다.
자급제폰이라 유심만 꼽고 사용하심 됩니다.
3일 사용하였고, 찍힘이나 흠집은 없습니다. 
배터리효율 100%이며, 
공장초기화 해논 상태입니다.
풀박스로 가지고 있고 가격은 70만원입니다.
문의사항 있으시면 연락주세요.",https://media.bunjang.co.kr/product/168789492_{cnt}_1636844995_w{res}.jpg,3,168789492,https://m.bunjang.co.kr/products/168789492
695,갤럭시 워치4,"워치,휴대폰,아이폰,겔럭시,중고폰",충청북도 청주시 흥덕구 가경동,겔럭시 워치4 44미리 실버 색상입니다 테이프만 제거 되 있는 제품으로 새재품 입니다 필름 여유 분 챙겨드리며 번개장터 최저가입니다 편하게 문의주세요,https://media.bunjang.co.kr/product/170256196_{cnt}_1637203729_w{res}.jpg,4,170256196,https://m.bunjang.co.kr/products/170256196
696,갤럭시s3프론티어,"갤럭시,기어,워치,프론티어,s3",부산광역시 동래구 명륜동,"블루투스모델이고 시계줄 큰거도 같이 보내드립니다 잔기스 아주 조금 있고 거의 보이지 않습니다. 부산직거래하고 택배거래(배송비미포함)도 합니다. 문의는 번톡으로 주세요 감사합니다^^


※중고품 특성상 반품은 불가합니다.",https://media.bunjang.co.kr/product/170235656_{cnt}_1637218241_w{res}.jpg,4,170235656,https://m.bunjang.co.kr/products/170235656
697,갤럭시워치 골프에디션 46mm,"갤럭시워치4,갤럭시워치4골프에디션",,"갤럭시워치4 골프에디션 46mm 입니다. 19년도 모델이고, 골프칠때 몇번 차서 기스 거의 없습니다! 골프에디션이라 설명서에 나와있는 기능 다 가능합니다. 블루투스 연결하면 카톡,통화 모두 가능합니다. 충전기 거치대는 비닐도 제거도 안한 상태입니다. 충전기 거치대 다 드려요. 택배비포함 가격입니다",https://media.bunjang.co.kr/product/170549178_{cnt}_1637458498_w{res}.jpg,10,170549178,https://m.bunjang.co.kr/products/170549178
698,애플워치 블랙유니티 스트랩 38/40/41mm,"애플워치,스트랩,스포츠,워치",경기도 부천시 송내1동,"구매 후 착용 많이 안했고, 
긴 스트랩은 사용하지 않았습니다!
",https://media.bunjang.co.kr/product/168736039_{cnt}_1637384335_w{res}.jpg,2,168736039,https://m.bunjang.co.kr/products/168736039
699,애플워치6 40mm 애플케어,"애플워치,애플워치6,애플케어,아이폰,아이패드",경기도 부천시 송내1동,"블루색상 
기기 및 충전기 풀박스

액정필름 부착 돼 있으며 액정에 기스 전혀 없습니다
전원버튼 스크래치 사진 올려놓았습니다
애플케어+ 22/10/16까지로 기간 넉넉하니 편하게 사용하시다가 새기기 교체 받으시면 됩니다",https://media.bunjang.co.kr/product/168723364_{cnt}_1637384327_w{res}.jpg,4,168723364,https://m.bunjang.co.kr/products/168723364
700,애플워치6 미개봉 새상품,"애플워치7,애플워치se미개봉,애플워치se,애플워치6,애플워치",인천광역시 중구 영종1동,"애플워치 6 gps 40mm (미개봉)

원가 539,000원
쿨거 무배",https://media.bunjang.co.kr/product/168105041_{cnt}_1636890391_w{res}.jpg,4,168105041,https://m.bunjang.co.kr/products/168105041
701,애플워치6  미개봉 새상품,"애플워치se,애플워치7,애플워치6,애플워치3,애플워치5",인천광역시 중구 영종1동,"애플워치 6 40mm gps (미개봉)

원가 539,000원
쿨거 무배",https://media.bunjang.co.kr/product/168743916_{cnt}_1636890380_w{res}.jpg,2,168743916,https://m.bunjang.co.kr/products/168743916
702,애플워치6 미개봉 ,"애플워치se,애플워치7,애플워치6,애플워치3,애플워치se44",인천광역시 중구 영종1동,"애플워치 6 gps 40mm (미개봉)

가격 엄청 내림
쿨거 무배",https://media.bunjang.co.kr/product/169215766_{cnt}_1636890353_w{res}.jpg,2,169215766,https://m.bunjang.co.kr/products/169215766
703,애플워치6 에르메스 아뜰라주싱글(블레이드솔로루프+케이스+필름),"애플워치6,에르메스",서울특별시 강북구 인수동,"애플워치6 에르메스 아뜰라주싱글
공식홈페이지 정품
상태S급
6번 착용
가죽줄 새상품 그대로

블레이드솔로루프 
1번 착용
거의 새상품
사이즈 : 7

케이스
필름 포함",https://media.bunjang.co.kr/product/169579281_{cnt}_1637114834_w{res}.jpg,4,169579281,https://m.bunjang.co.kr/products/169579281
704,삼성 갤럭시워치 액티브2 44mm 블랙 팝니다 울산중고폰,"울산중고폰,갤럭시워치,애플워치,갤럭시워치42mm,액티브2",울산광역시 중구 우정동,"
📞 빠르고 신속한 문의번호는
      0 1 0 4 1 1 4 8 6 2 3 입니다

설명드릴 기기는 삼성 갤럭시워치 액티브2 입니다

▶️ 전체적으로 큰 기스없이 깨끗한 편입니다
      중고폰 특성상 약간의 생활감은 있을 수 있습니다
      

▶️ 삼성 갤럭시워치 액티브2 44mm

▶️ 충전기포함


✔ 택배는 별도입니다

✔ 택배 구매시 당일 배송입니다 (우체국 택배사 이용 📦)
     (우체국택배 선불이용시 4,000 착불도 가능)

✔ 상담주실때 상품 캡쳐나, 사진 보내주시면 빠른 상담 가능


🗣 저희는 짜집기나 양심에 찔리는 짓은 안합니다


✔ 교신/추금 은 하지 않습니다! 네고 사절합니다!

✔ 직거래 구매시 매장 방문 시간은
     오전 10시부터~오후9시 입니다
     방문 전 전화나 문자 한통은 고객님의 센스 😎

🗣 꼭 읽어주시고 구매 부탁드립니다 (필독사항!!!)

1. 판매중인 기기는 실운영중인 매장에있는 실사 사진입니다.
    (이미지컷, 도용사진 절대 아닙니다🙅‍♀️)
2. 기능상 문제에 의한 교환 의사는 반드시 제품구매하신
    날짜를 포함하여 7일 이내로 연락주셔야 가능합니다.
   (이후 발생하는 기능상 문제건에 대해서는 해당 제조사 
   서비스센터 및 수리점 방문하셔야 됩니다.)
3. 기능상 문제가 아닌, 단순변심으로는
    교환&환불 절대 안됩니다🚫
4. 간혹 기능상 문제가 발생할 시에 교환이 필요한 경우에는
    똑같은 특성의 기기가 없음으로 추가금이
    발생하실 수도 있는 점 참고부탁드립니다.",https://media.bunjang.co.kr/product/170657643_{cnt}_1637551292_w{res}.jpg,2,170657643,https://m.bunjang.co.kr/products/170657643
